exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2023-05-05 10:00:00+00:00,short,1.3,1.3485,2680.4124,SL,-102.6804,9897.3196,0.010268
2023-05-08 01:00:00+00:00,short,1.2892,1.1138,1454.9173,TP,196.4915,10093.8111,0.0
2023-05-25 09:00:00+00:00,short,1.1517,0.980146,752.4299,TRAIL_SL,111.3277,10205.1388,0.0
2023-05-26 09:00:00+00:00,short,0.9671,0.994,3668.9181,SL,-105.7203,10099.4185,0.01036
2023-06-02 05:00:00+00:00,short,0.9996,0.938682,1799.5327,TRAIL_SL,107.8689,10207.2874,0.0
2023-06-03 13:00:00+00:00,short,0.9144,0.9567,2206.5115,SL,-104.2794,10103.008,0.010216
2023-06-05 13:00:00+00:00,short,0.9462,0.8808,2923.3842,TP,199.1368,10302.1448,0.0
2023-06-05 16:00:00+00:00,short,0.8777,0.7635,1583.5714,TP,204.4593,10506.6041,0.0
2023-06-06 16:00:00+00:00,short,0.7714,0.8208,1640.6466,SL,-106.7067,10399.8974,0.010156
2023-06-10 04:00:00+00:00,short,0.769,0.6298,1149.0691,TP,206.8489,10606.7463,0.0
2023-06-17 05:00:00+00:00,short,0.5719,0.7485,343.488,SL,-106.411,10500.3354,0.010032
2023-06-19 06:00:00+00:00,short,0.7215,0.7648,1749.6517,SL,-106.753,10393.5824,0.020097
2023-06-20 22:00:00+00:00,short,0.7706,0.8161,1760.2845,SL,-105.6961,10287.8862,0.030062
2023-06-21 16:00:00+00:00,short,0.7705,0.8259,1430.8333,SL,-104.3097,10183.5765,0.039896
2023-06-26 06:00:00+00:00,short,0.8118,0.739213,1061.2359,TRAIL_SL,93.8288,10277.4053,0.03105
2023-06-29 09:00:00+00:00,short,0.7124,0.672803,1627.0275,TRAIL_SL,88.8074,10366.2128,0.022677
2023-07-03 00:00:00+00:00,short,0.657,0.7114,1251.9489,SL,-104.9141,10261.2987,0.032569
2023-07-05 23:00:00+00:00,short,0.6993,0.665152,1807.4877,TRAIL_SL,86.4545,10347.7532,0.024418
2023-07-12 06:00:00+00:00,short,0.6422,0.682,1669.6802,SL,-105.1472,10242.606,0.034331
2023-07-13 16:00:00+00:00,short,0.6606,0.6874,2524.7259,SL,-104.9508,10137.6552,0.044226
2023-07-18 01:00:00+00:00,short,0.6683,0.764,707.941,SL,-102.0845,10035.5707,0.05385
2023-07-25 00:00:00+00:00,short,0.7087,0.640151,1276.8777,TRAIL_SL,122.2295,10157.8002,0.042326
2023-07-26 18:00:00+00:00,short,0.6197,0.6346,4224.6904,SL,-105.8027,10051.9975,0.052302
2023-07-30 20:00:00+00:00,short,0.6361,0.6083,4600.0544,TP,196.4399,10248.4374,0.033781
2023-08-03 14:00:00+00:00,short,0.6267,0.602537,2829.3814,TRAIL_SL,106.2604,10354.6978,0.023763
2023-08-09 12:00:00+00:00,short,0.5878,0.6106,2669.5138,SL,-106.2165,10248.4813,0.033777
2023-08-15 19:00:00+00:00,short,0.6008,0.5656,3498.4589,TP,201.4712,10449.9525,0.014782
2023-08-17 21:00:00+00:00,short,0.5545,0.4811,1578.8825,TP,207.4202,10657.3727,0.0
2023-08-19 16:00:00+00:00,short,0.4698,0.5319,806.2534,SL,-107.38,10549.9927,0.010076
2023-08-22 08:00:00+00:00,short,0.5113,0.5354,2238.2619,SL,-107.7382,10442.2545,0.020185
2023-08-25 13:00:00+00:00,short,0.5755,0.552908,1821.0659,TRAIL_SL,69.6661,10511.9206,0.013648
2023-08-29 14:00:00+00:00,short,0.5602,0.522125,1863.5373,TRAIL_SL,124.7941,10636.7147,0.001938
2023-08-31 17:00:00+00:00,short,0.5187,0.4899,3831.4333,TP,208.9029,10845.6176,0.0
2023-09-03 19:00:00+00:00,short,0.4959,0.482887,2689.1709,TRAIL_SL,67.8788,10913.4964,0.0
2023-09-06 17:00:00+00:00,short,0.4792,0.4932,3735.5339,SL,-112.8705,10800.6259,0.010342
2023-09-10 21:00:00+00:00,short,0.4775,0.456373,2323.1076,TRAIL_SL,100.4652,10901.0911,0.001137
2023-09-12 10:00:00+00:00,short,0.4379,0.458,2374.9193,SL,-111.3858,10789.7053,0.011343
2023-09-16 02:00:00+00:00,short,0.4263,0.458,1450.9941,SL,-109.348,10680.3572,0.021362
2023-09-18 02:00:00+00:00,short,0.4392,0.436218,4990.2265,TRAIL_SL,28.8873,10709.2445,0.018716
2023-09-21 00:00:00+00:00,short,0.4447,0.4554,4450.8421,SL,-111.5433,10597.7012,0.028936
2023-09-24 12:00:00+00:00,short,0.4387,0.4579,2421.4643,SL,-108.3985,10489.3028,0.038869
2023-09-29 05:00:00+00:00,short,0.4387,0.4564,2599.8063,SL,-107.4928,10381.8099,0.048718
2023-10-01 14:00:00+00:00,short,0.4678,0.4863,2625.195,SL,-106.4433,10275.3666,0.058472
2023-10-02 21:00:00+00:00,short,0.4849,0.4575,3636.8798,TP,201.8705,10477.2371,0.039974
2023-10-04 00:00:00+00:00,short,0.4547,0.4273,3477.372,TP,206.0674,10683.3045,0.021092
2023-10-07 04:00:00+00:00,short,0.4315,0.4562,1866.3344,SL,-108.6994,10574.6051,0.031052
2023-10-09 09:00:00+00:00,short,0.4423,0.4089,2800.6873,TP,208.6914,10783.2965,0.01193
2023-10-18 04:00:00+00:00,short,0.4131,0.376079,1746.894,TRAIL_SL,154.8054,10938.1019,0.0
2023-10-25 14:00:00+00:00,short,0.4247,0.444,2406.9492,SL,-111.788,10826.314,0.01022
2023-10-28 07:00:00+00:00,short,0.431,0.4639,1418.28,SL,-109.6814,10716.6325,0.020248
2023-11-01 12:00:00+00:00,short,0.4577,0.440226,2313.6805,TRAIL_SL,86.0192,10802.6518,0.012383
2023-11-04 17:00:00+00:00,short,0.4479,0.4781,1602.1549,SL,-109.6287,10693.0231,0.022406
2023-11-06 14:00:00+00:00,short,0.4901,0.5249,1505.9341,SL,-108.4362,10584.5869,0.03232
2023-11-09 16:00:00+00:00,short,0.5628,0.472,1312.1158,TP,210.3796,10794.9666,0.013086
2023-11-10 21:00:00+00:00,short,0.5347,0.6082,785.3155,SL,-108.735,10686.2316,0.023027
2023-11-12 08:00:00+00:00,short,0.5704,0.6058,1721.8719,SL,-108.5842,10577.6474,0.032954
2023-11-15 06:00:00+00:00,short,0.6116,0.579186,1361.9556,TRAIL_SL,70.8191,10648.4665,0.026479
2023-11-17 01:00:00+00:00,short,0.6082,0.579546,1861.0337,TRAIL_SL,85.8186,10734.2852,0.018634
2023-11-22 06:00:00+00:00,short,0.5543,0.527896,1830.7736,TRAIL_SL,85.378,10819.6632,0.010828
2023-11-23 18:00:00+00:00,short,0.5683,0.5911,2696.8485,SL,-110.8935,10708.7697,0.020966
2023-11-28 00:00:00+00:00,short,0.6406,0.595091,1426.2033,TRAIL_SL,99.892,10808.6617,0.011834
2023-11-28 14:00:00+00:00,short,0.5648,0.5966,1919.7271,SL,-110.0063,10698.6553,0.021891
2023-11-30 06:00:00+00:00,short,0.5927,0.6197,2348.553,SL,-109.3351,10589.3202,0.031887
2023-12-05 00:00:00+00:00,short,0.5899,0.641,1222.4344,SL,-107.1156,10482.2046,0.04168
2023-12-11 00:00:00+00:00,long,0.6658,0.7033,1142.2343,TREND_EXIT,63.1921,10545.3967,0.035903
2023-12-18 18:00:00+00:00,short,0.6543,0.596306,1127.427,TRAIL_SL,98.8023,10644.199,0.02687
2023-12-19 18:00:00+00:00,long,0.6209,0.6931,1830.7433,TP,211.0532,10855.2522,0.007574
2023-12-26 05:00:00+00:00,long,0.7098,0.841495,834.7842,TRAIL_SL,154.0497,11009.302,0.0
2023-12-28 14:00:00+00:00,long,0.862,0.7931,1377.3611,SL,-111.4704,10897.8316,0.010125
2024-01-01 04:00:00+00:00,long,0.8238,0.7608,1425.0212,SL,-110.4033,10787.4283,0.020153
2024-01-02 04:00:00+00:00,long,0.8055,0.9037,1769.7095,TP,213.9789,11001.4071,0.000717
2024-01-03 12:00:00+00:00,long,0.9118,0.8191,1082.1017,SL,-111.0962,10890.3109,0.010808
2024-01-06 02:00:00+00:00,long,0.8247,0.840251,1694.5735,TRAIL_SL,30.2599,10920.5708,0.00806
2024-01-07 16:00:00+00:00,long,0.8491,0.808,2256.1209,SL,-111.4618,10809.109,0.018184
2024-01-11 07:00:00+00:00,long,0.8277,0.9769,1199.2895,TP,214.9829,11024.0919,0.0
2024-01-12 17:00:00+00:00,long,0.9772,1.108353,605.891,TRAIL_SL,80.7125,11104.8044,0.0
2024-01-19 02:00:00+00:00,long,1.2751,1.1,808.6657,SL,-111.8567,10992.9477,0.010073
2024-01-23 09:00:00+00:00,long,1.1021,1.0216,1505.0097,SL,-111.4345,10881.5132,0.020108
2024-01-25 01:00:00+00:00,long,1.1524,1.248378,866.6106,TRAIL_SL,71.3091,10952.8224,0.013686
2024-01-26 17:00:00+00:00,long,1.2252,1.3636,1939.2194,TP,217.1172,11169.9396,0.0
2024-01-30 12:00:00+00:00,long,1.376,1.572362,778.6138,TRAIL_SL,110.3337,11280.2733,0.0
