exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2021-05-15 00:00:00+00:00,long,4064.62,4037.62,6588.569,TREND_EXIT,-50.3544,9949.6456,0.005035
2021-05-19 02:00:00+00:00,short,3967.0,3115.95,11594.5726,TP,2475.8168,12425.4625,0.0
2021-07-27 00:00:00+00:00,short,3113.84,2231.42,5482.4721,TREND_EXIT,1548.1757,13973.6382,0.0
2021-08-07 10:00:00+00:00,long,2306.75,3090.5,10281.8787,TP,3483.1277,17456.7658,0.0
2021-09-20 00:00:00+00:00,long,3071.97,3284.51,12983.4062,TREND_EXIT,885.2979,18342.0637,0.0
2021-10-01 00:00:00+00:00,short,3207.13,3017.92,17014.3411,TREND_EXIT,986.7752,19328.8389,0.0
2021-10-14 11:00:00+00:00,long,3089.65,3712.9,23954.8123,TP,4808.2549,24137.0938,0.0
2021-10-29 15:00:00+00:00,long,3740.65,4430.25,32732.1708,TP,6001.5413,30138.6351,0.0
2021-10-30 14:00:00+00:00,long,4444.49,4278.32,40305.3687,SL,-1547.2371,28591.398,0.051337
2021-10-31 10:00:00+00:00,long,4388.0,4230.55,39840.9191,SL,-1469.4108,27121.9872,0.100092
2021-11-01 04:00:00+00:00,long,4310.05,4161.0,39214.0626,SL,-1395.3134,25726.6737,0.146389
2021-11-16 01:00:00+00:00,long,4380.78,4280.51,56199.7097,SL,-1342.5334,24384.1403,0.190934
2021-11-18 00:00:00+00:00,long,4251.78,4320.95,27314.7856,TREND_EXIT,417.0553,24801.1956,0.177096
2021-11-19 00:00:00+00:00,short,4206.08,4103.59,38002.1176,TREND_EXIT,887.9995,25689.1951,0.147632
2021-11-22 00:00:00+00:00,long,4142.17,4230.39,28882.529,TREND_EXIT,586.258,26275.4532,0.12818
2021-11-23 00:00:00+00:00,short,4230.39,4133.47,28451.78,TREND_EXIT,623.3904,26898.8435,0.107496
2021-11-26 00:00:00+00:00,long,4312.61,4502.64,22920.2998,TREND_EXIT,987.0353,27885.8788,0.074746
2021-11-28 00:00:00+00:00,short,4430.64,4078.56,48394.9433,TREND_EXIT,3797.3004,31683.1792,0.0
2021-11-28 18:00:00+00:00,long,4109.71,3980.0,50192.2282,SL,-1634.3512,30048.828,0.051584
2021-12-03 00:00:00+00:00,long,4138.53,4519.0,34553.4805,TREND_EXIT,3142.0727,33190.9007,0.0
2021-12-04 05:00:00+00:00,short,4468.8,3522.8,39197.5415,TP,8258.5276,41449.4284,0.0
