exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2025-06-03 10:00:00+00:00,long,33.41,37.22,1753.8058,TP,198.2462,10198.2462,0.0
2025-06-04 20:00:00+00:00,long,37.675,35.658,1904.903,SL,-103.8874,10094.3588,0.010187
2025-06-06 17:00:00+00:00,long,35.131,33.917,2921.1278,SL,-103.8647,9990.4941,0.020371
2025-06-08 22:00:00+00:00,long,34.727,35.524184,2768.8738,TRAIL_SL,60.7927,10051.2868,0.01441
2025-06-10 09:00:00+00:00,long,36.479,40.025,2068.0253,TP,198.9577,10250.2445,0.0
2025-06-13 00:00:00+00:00,long,40.938,38.14,1499.7302,SL,-104.0022,10146.2423,0.010146
2025-06-16 11:00:00+00:00,long,41.232,43.339401,1446.5763,TRAIL_SL,72.4891,10218.7314,0.003074
2025-06-16 23:00:00+00:00,long,44.947,42.054,1587.6299,SL,-103.7749,10114.9565,0.013199
2025-06-21 00:00:00+00:00,short,34.271,33.279,954.9578,TREND_EXIT,26.687,10141.6435,0.010595
2025-06-24 00:00:00+00:00,long,34.63,36.743673,1159.0928,TRAIL_SL,69.5872,10211.2307,0.003806
2025-06-26 17:00:00+00:00,long,38.752,36.25,1581.5572,SL,-103.6939,10107.5368,0.013922
2025-06-29 12:00:00+00:00,long,37.139,38.979,4080.2588,TP,198.0705,10305.6073,0.0
2025-06-30 06:00:00+00:00,long,38.987,40.015438,2682.1409,TRAIL_SL,68.07,10373.6773,0.0
2025-07-04 16:00:00+00:00,long,39.648,37.648,2056.4778,SL,-105.7933,10267.8841,0.010198
2025-07-07 18:00:00+00:00,long,39.761,38.81,4292.9689,SL,-106.9718,10160.9122,0.02051
2025-07-09 14:00:00+00:00,long,38.503,38.888853,3920.0962,TRAIL_SL,35.3647,10196.2769,0.017101
2025-07-10 07:00:00+00:00,long,39.829,41.847,4024.8515,TP,199.9007,10396.1776,0.0
2025-07-11 06:00:00+00:00,long,42.532,46.16,2437.5426,TP,205.486,10601.6636,0.0
2025-07-12 13:00:00+00:00,long,46.84,45.254,3131.0336,SL,-109.1477,10492.516,0.010295
2025-07-14 07:00:00+00:00,long,48.324,48.841233,4401.3918,TRAIL_SL,42.7087,10535.2246,0.006267
2025-07-16 23:00:00+00:00,long,48.35,46.504,2759.3614,SL,-108.1116,10427.113,0.016464
2025-07-18 15:00:00+00:00,long,47.145,44.45,1824.0677,SL,-106.0952,10321.0178,0.026472
2025-07-20 21:00:00+00:00,long,45.521,46.125692,3233.469,TRAIL_SL,39.7193,10360.7371,0.022725
2025-07-30 01:00:00+00:00,long,44.276,42.402,2447.8762,SL,-106.0552,10254.6818,0.032729
2025-07-31 19:00:00+00:00,long,44.152,42.311,2459.3412,SL,-105.0062,10149.6757,0.042634
2025-08-08 06:00:00+00:00,long,38.361,40.206767,2000.7796,TRAIL_SL,94.2681,10243.9438,0.033742
2025-08-09 20:00:00+00:00,long,41.51,44.31,3037.3293,TP,201.8415,10445.7854,0.014703
2025-08-11 22:00:00+00:00,long,45.037,42.813,2115.3185,SL,-106.5732,10339.2122,0.024756
2025-08-13 15:00:00+00:00,long,44.274,45.088445,2158.2191,TRAIL_SL,37.5434,10376.7556,0.021214
2025-08-18 05:00:00+00:00,long,47.303,43.408,1260.2097,SL,-105.0278,10271.7279,0.031121
2025-08-19 23:00:00+00:00,long,43.802,41.592,2035.8472,SL,-104.7531,10166.9747,0.041002
