exit_time,direction,entry_price,exit_price,notional,exit_reason,pnl_usdt,capital,drawdown
2026-02-22 22:00:00+00:00,short,83.38,83.43,50000.0,VOL_DIV,-79.9832,9920.0168,0.007998
2026-02-23 07:00:00+00:00,short,78.39,79.166,20042.0133,SL,-218.4423,9701.5744,0.029843
2026-02-25 05:45:00+00:00,long,81.25,81.33,20540.7928,VOL_DIV,-0.316,9701.2584,0.029874
2026-02-28 11:15:00+00:00,short,79.29,79.15,17103.1191,VOL_DIV,13.0954,9714.3538,0.028565
2026-03-01 06:20:00+00:00,long,86.62,86.82,15264.532,VOL_DIV,19.9803,9734.3341,0.026567
2026-03-01 06:50:00+00:00,long,86.45,86.68,15207.2858,VOL_DIV,25.2517,9759.5857,0.024041
2026-03-04 12:35:00+00:00,long,88.76,89.25,12936.5067,VOL_DIV,58.4795,9818.0653,0.018193
2026-03-12 07:15:00+00:00,short,85.42,85.25,49090.3263,VOL_DIV,48.6076,9866.6729,0.013333
2026-03-12 07:45:00+00:00,short,85.47,85.82375,47677.9945,SL,-245.0115,9621.6614,0.037834
2026-03-16 08:50:00+00:00,long,92.99,92.96,27550.9867,VOL_DIV,-36.4394,9585.222,0.041478
2026-03-18 17:50:00+00:00,short,90.27,89.91,15317.6896,VOL_DIV,45.7698,9630.9918,0.036901
2026-03-23 23:35:00+00:00,long,91.14,91.21,40103.6481,VOL_DIV,-9.3021,9621.6898,0.037831
2026-03-26 14:05:00+00:00,short,88.07,87.78,40617.482,VOL_DIV,93.1292,9714.819,0.028518
2026-03-27 15:45:00+00:00,short,83.74,83.61,23444.3499,VOL_DIV,12.9512,9727.7702,0.027223
2026-03-31 13:45:00+00:00,short,81.17,81.65,32900.1294,SL,-227.4555,9500.3147,0.049969
2026-04-02 06:30:00+00:00,short,79.32,79.23,38106.9511,VOL_DIV,5.1309,9505.4456,0.049455
2026-04-07 04:55:00+00:00,short,80.05,79.86,46080.9033,VOL_DIV,63.2929,9568.7384,0.043126
2026-04-08 06:10:00+00:00,long,84.19,84.41,38964.5508,VOL_DIV,62.8552,9631.5936,0.036841
2026-04-12 12:40:00+00:00,short,82.41,82.38,48157.968,VOL_DIV,-30.6269,9600.9667,0.039903
2026-04-14 05:00:00+00:00,long,85.7,85.86,47389.6529,VOL_DIV,41.0858,9642.0525,0.035795
2026-04-25 21:10:00+00:00,short,85.86,86.059,48210.2626,SL,-159.9485,9482.104,0.05179
2026-05-04 14:25:00+00:00,short,84.23,84.499,47410.5202,SL,-198.8225,9283.2816,0.071672
2026-05-06 13:40:00+00:00,long,88.74,88.66,20441.6478,VOL_DIV,-38.87,9244.4116,0.075559
2026-05-09 05:15:00+00:00,long,92.92,93.28,29130.6731,VOL_DIV,83.7303,9328.1419,0.067186
