exit_time,direction,entry_price,exit_price,notional,exit_reason,peak_loss_ratio,pnl_usdt,capital,drawdown
2023-05-05 10:00:00+00:00,short,1.294,1.324043,2354.3041,SL,0.014373,-57.0152,9942.9848,0.005702
2023-05-06 15:00:00+00:00,short,1.2998,1.332196,2702.0187,SL,0.011018,-70.0462,9872.9387,0.012706
2023-05-09 12:00:00+00:00,short,1.1209,1.163404,1300.345,SL,0.00517,-50.6094,9822.3293,0.017767
2023-05-11 18:00:00+00:00,short,1.104,1.037314,2935.4689,TP,0.001787,174.3783,9996.7076,0.000329
2023-05-11 23:00:00+00:00,short,1.0474,1.072662,3407.5236,SL,0.010772,-85.5915,9911.1161,0.008888
2023-05-17 00:00:00+00:00,short,1.1598,1.176388,4999.7884,SL,0.007916,-76.5098,9834.6062,0.016539
2023-05-19 15:00:00+00:00,short,1.166,1.117787,3087.3769,TP,0.002289,124.5735,9959.1797,0.004082
2023-05-20 15:00:00+00:00,short,1.1175,1.126078,7067.9519,SL,0.006922,-61.3241,9897.8556,0.010214
2023-05-21 15:00:00+00:00,short,1.1206,1.091219,6289.1426,TP,0.00499,158.6063,10056.4619,0.0
2023-05-22 09:00:00+00:00,short,1.047,1.06333,3023.0456,SL,0.005828,-50.1737,10006.2882,0.004989
2023-05-23 20:00:00+00:00,short,1.0623,1.02442,4701.2511,TP,0.000398,162.939,10169.2272,0.0
2023-05-24 03:00:00+00:00,short,1.0525,1.015284,4326.7827,TP,0.0,148.6648,10317.892,0.0
2023-05-31 14:00:00+00:00,short,0.991,0.946346,4184.5433,TP,0.0,184.3678,10502.2598,0.0
2023-06-01 13:00:00+00:00,short,0.9555,0.969659,3770.8831,SL,0.008831,-59.6492,10442.6106,0.00568
2023-06-03 07:00:00+00:00,short,0.9248,0.93787,4287.3989,SL,0.008524,-64.8781,10377.7325,0.011857
2023-06-05 13:00:00+00:00,short,0.9429,0.894283,4813.5503,TP,0.003493,243.3778,10621.1103,0.0
2023-06-08 09:00:00+00:00,short,0.783,0.729299,2072.1297,TP,0.004236,140.0409,10761.1512,0.0
2023-06-10 01:00:00+00:00,short,0.7487,0.701454,2753.3199,TP,0.004887,170.9936,10932.1449,0.0
2023-06-12 04:00:00+00:00,short,0.5942,0.609254,2853.44,SL,0.009313,-75.1458,10856.999,0.006874
2023-06-14 02:00:00+00:00,short,0.6881,0.708801,1864.4049,SL,0.006164,-57.9532,10799.0458,0.012175
2023-06-14 20:00:00+00:00,short,0.6831,0.64104,2212.7626,TP,0.003989,134.0329,10933.0788,0.0
2023-06-16 04:00:00+00:00,short,0.6429,0.66167,2153.8102,SL,0.006772,-65.0371,10868.0416,0.005949
2023-06-16 16:00:00+00:00,short,0.6381,0.648801,3508.1133,SL,0.006981,-62.342,10805.6996,0.011651
2023-06-20 11:00:00+00:00,short,0.7667,0.779231,3846.1667,SL,0.005942,-66.7091,10738.9905,0.017752
2023-06-20 17:00:00+00:00,short,0.7625,0.777101,3311.5447,SL,0.014357,-66.7229,10672.2676,0.023855
2023-06-21 16:00:00+00:00,short,0.7914,0.808926,2445.586,SL,0.016678,-56.6054,10615.6623,0.029033
2023-06-22 13:00:00+00:00,short,0.8197,0.841034,2251.5915,SL,0.012964,-60.8531,10554.8092,0.034599
2023-06-24 15:00:00+00:00,short,0.7889,0.745371,3333.157,TP,0.002522,180.5816,10735.3908,0.018082
2023-06-24 23:00:00+00:00,short,0.7463,0.758276,3300.2461,SL,0.005067,-56.2596,10679.1313,0.023227
2023-06-26 07:00:00+00:00,short,0.7423,0.757175,3484.3458,SL,0.00778,-73.3083,10605.823,0.029933
2023-06-27 16:00:00+00:00,short,0.7117,0.724769,3140.044,SL,0.005616,-60.8016,10545.0214,0.035494
2023-06-28 19:00:00+00:00,short,0.6646,0.630513,4087.2989,TP,0.001983,205.5483,10750.5697,0.016693
2023-06-29 09:00:00+00:00,short,0.6588,0.672968,3927.8918,SL,0.01026,-88.4011,10662.1685,0.024779
2023-07-03 00:00:00+00:00,short,0.6857,0.706021,1916.3598,SL,0.007759,-58.7086,10603.4599,0.030149
2023-07-05 10:00:00+00:00,short,0.6976,0.657972,3655.9822,TP,0.002026,204.0281,10807.4879,0.011487
2023-07-06 18:00:00+00:00,short,0.6511,0.663433,4023.8839,SL,0.012295,-80.2445,10727.2434,0.018827
2023-07-08 23:00:00+00:00,short,0.6471,0.652409,7377.8678,SL,0.006377,-67.9035,10659.3399,0.025038
2023-07-10 13:00:00+00:00,short,0.6354,0.643395,5462.7196,SL,0.01226,-74.197,10585.1429,0.031824
2023-07-11 16:00:00+00:00,short,0.6475,0.654146,5997.0809,SL,0.007612,-67.5476,10517.5953,0.038002
2023-07-13 15:00:00+00:00,short,0.6586,0.666731,4528.0351,SL,0.016538,-60.4328,10457.1625,0.04353
2023-07-17 07:00:00+00:00,short,0.6824,0.690316,5861.7467,SL,0.01035,-73.8602,10383.3022,0.050286
2023-07-20 09:00:00+00:00,short,0.7128,0.725792,3010.8361,SL,0.006102,-57.8892,10325.413,0.05558
