exit_time,direction,level,profit_level,exit_reason,notional,entry_capital,peak_loss_ratio,pnl_usdt,capital,drawdown
2024-02-12 20:00:00+00:00,long,8,10,TP,155.647302849168,6225.89211396672,0.024512,136.1524,6409.6955,0.46773
2024-02-14 08:00:00+00:00,long,0,1,TP1,160.2423883872059,6409.695535488235,0.000108,2.0316,6411.7272,0.467561
2024-02-14 09:00:00+00:00,long,0,1,TP2,160.2423883872059,6409.695535488235,0.000108,4.1682,6415.8954,0.467215
2024-02-15 14:00:00+00:00,long,0,1,TP,160.2423883872059,6409.695535488235,0.000108,8.4414,6424.3368,0.466514
2024-02-18 19:00:00+00:00,long,1,4,TP1,160.6084207477848,6424.336829911392,0.000977,6.1226,6430.4594,0.466006
2024-02-18 22:00:00+00:00,long,1,4,TP2,160.6084207477848,6424.336829911392,0.000977,12.5473,6443.0067,0.464964
2024-02-25 20:00:00+00:00,long,2,10,TP,160.6084207477848,6424.336829911392,0.000977,114.9093,6557.9161,0.455421
2024-03-01 08:00:00+00:00,long,0,0,TP1,163.94790189645215,6557.916075858086,0.0,1.0383,6558.9544,0.455335
2024-03-04 14:00:00+00:00,long,1,6,TP2,163.94790189645215,6557.916075858086,0.001264,24.5666,6583.521,0.453295
2024-03-05 03:00:00+00:00,long,1,6,TP,163.94790189645215,6557.916075858086,0.001264,49.7074,6633.2284,0.449167
2024-03-05 23:00:00+00:00,long,1,0,TP1,165.83071057206882,6633.228422882753,0.000123,2.112,6635.3405,0.448992
2024-03-06 04:00:00+00:00,long,1,0,TP2,165.83071057206882,6633.228422882753,0.000123,4.3233,6639.6638,0.448633
2024-03-06 05:00:00+00:00,long,1,0,TP,165.83071057206882,6633.228422882753,0.000123,8.7459,6648.4097,0.447907
2024-03-11 07:00:00+00:00,long,1,1,TP1,166.21024291976482,6648.409716790593,0.000348,3.1749,6651.5846,0.447643
2024-03-11 08:00:00+00:00,long,1,1,TP2,166.21024291976482,6648.409716790593,0.000348,6.4994,6658.0841,0.447103
2024-12-06 18:00:00+00:00,long,10,10,TP,166.21024291976482,6648.409716790593,0.20069,256.1027,6914.1868,0.425836
2024-12-12 02:00:00+00:00,long,6,1,TP1,172.8546706845532,6914.186827382128,0.013948,9.5926,6923.7794,0.42504
2024-12-12 03:00:00+00:00,long,6,1,TP2,172.8546706845532,6914.186827382128,0.013948,18.8279,6942.6072,0.423476
2025-08-09 05:00:00+00:00,long,10,10,TP,172.8546706845532,6914.186827382128,0.246628,215.9719,7158.5791,0.405542
2025-08-11 13:00:00+00:00,long,0,0,TP1,178.96447776449213,7158.579110579684,0.0,1.1334,7159.7126,0.405447
2025-08-11 16:00:00+00:00,long,0,0,TP2,178.96447776449213,7158.579110579684,0.0,2.3265,7162.0391,0.405254
2025-08-12 20:00:00+00:00,long,0,2,TP,178.96447776449213,7158.579110579684,0.0,33.0206,7195.0597,0.402512
2025-08-22 14:00:00+00:00,long,8,1,TP1,179.8764923030404,7195.059692121616,0.019234,12.4767,7207.5364,0.401476
2025-08-22 15:00:00+00:00,long,8,1,TP2,179.8764923030404,7195.059692121616,0.019234,24.4898,7232.0262,0.399442
2025-08-22 16:00:00+00:00,long,8,1,TP,179.8764923030404,7195.059692121616,0.019234,48.5158,7280.5421,0.395414
2025-08-26 14:00:00+00:00,long,3,1,TP1,182.01355171728713,7280.542068691485,0.002995,5.893,7286.4351,0.394924
2025-08-27 13:00:00+00:00,long,3,1,TP2,182.01355171728713,7280.542068691485,0.002995,11.9626,7298.3977,0.393931
