exit_time,direction,level,profit_level,exit_reason,notional,entry_capital,peak_loss_ratio,pnl_usdt,capital,drawdown
2021-11-05 18:00:00+00:00,long,0,0,TP1,153.42383072082507,6136.953228833003,0.0,0.9717,6137.9249,0.440677
2021-11-06 05:00:00+00:00,long,0,1,TP2,153.42383072082507,6136.953228833003,5.5e-05,4.9919,6142.9168,0.440223
2021-11-06 21:00:00+00:00,long,0,2,TP,153.42383072082507,6136.953228833003,5.5e-05,22.3134,6165.2302,0.438189
2021-11-08 16:00:00+00:00,long,1,1,TP1,154.13075528392395,6165.230211356958,0.000995,2.9415,6168.1718,0.437921
2024-11-18 03:00:00+00:00,long,10,7,TP2,154.13075528392395,6165.230211356958,0.361964,54.3571,6222.5288,0.432968
2024-11-21 16:00:00+00:00,long,10,10,TP,154.13075528392395,6165.230211356958,0.361964,143.9112,6366.44,0.419854
2024-11-23 04:00:00+00:00,long,0,2,TP1,159.1610009925187,6366.440039700748,0.000552,3.0245,6369.4645,0.419578
2025-01-18 15:00:00+00:00,long,10,5,TP2,159.1610009925187,6366.440039700748,0.103278,51.1367,6420.6012,0.414918
2025-01-18 16:00:00+00:00,long,10,5,TP,159.1610009925187,6366.440039700748,0.103278,99.0612,6519.6624,0.405891
2025-01-20 05:00:00+00:00,long,4,0,TP1,162.99156053033516,6519.662421213406,0.004748,5.3877,6525.0501,0.4054
2025-01-20 06:00:00+00:00,long,4,0,TP2,162.99156053033516,6519.662421213406,0.004748,10.8251,6535.8752,0.404414
2025-01-20 07:00:00+00:00,long,4,0,TP,162.99156053033516,6519.662421213406,0.004748,21.7001,6557.5753,0.402437
2025-01-21 02:00:00+00:00,long,0,0,TP1,163.93938360481937,6557.5753441927745,0.0,1.0383,6558.6136,0.402342
2025-01-21 16:00:00+00:00,long,0,1,TP2,163.93938360481937,6557.5753441927745,0.000145,5.3447,6563.9583,0.401855
2025-01-21 18:00:00+00:00,long,0,1,TP,163.93938360481937,6557.5753441927745,0.000145,10.8099,6574.7682,0.40087
2025-01-25 17:00:00+00:00,long,2,0,TP1,164.3692059957816,6574.768239831264,0.001602,3.1686,6577.9369,0.400581
