exit_time,direction,entry_price,exit_price,notional,exit_reason,peak_loss_ratio,pnl_usdt,capital,drawdown
2025-06-02 05:00:00+00:00,long,33.41,32.814603,2423.5212,SL,0.005803,-45.6129,9954.3871,0.004561
2025-06-02 20:00:00+00:00,long,34.468,35.823175,1970.1944,TP,0.001212,75.4917,10029.8789,0.0
2025-06-03 10:00:00+00:00,long,35.884,37.395878,1783.0299,TP,0.002754,73.3402,10103.2191,0.0
2025-06-03 16:00:00+00:00,long,37.675,36.999666,1991.7875,SL,0.004218,-37.6951,10065.524,0.003731
2025-06-08 10:00:00+00:00,long,35.214,34.785667,3082.0638,SL,0.004043,-40.5714,10024.9526,0.007747
2025-06-08 22:00:00+00:00,long,35.919,35.476381,2721.0969,SL,0.005464,-36.2524,9988.7003,0.011335
2025-06-09 13:00:00+00:00,long,37.425,36.762543,1832.9584,SL,0.004535,-34.278,9954.4223,0.014728
2025-06-09 22:00:00+00:00,long,37.844,39.163999,1742.4824,TP,0.002188,59.0353,10013.4576,0.008884
2025-06-10 09:00:00+00:00,long,38.619,39.893624,1819.0743,TP,0.002253,58.2197,10071.6772,0.003122
2025-06-10 14:00:00+00:00,long,40.938,40.013483,1506.658,SL,0.004655,-35.5321,10036.1452,0.006639
2025-06-11 17:00:00+00:00,long,43.522,42.690755,1937.382,SL,0.00377,-38.9403,9997.2049,0.010493
2025-06-12 18:00:00+00:00,long,43.591,42.63082,1678.2509,SL,0.004209,-38.6451,9958.5598,0.014318
2025-06-16 06:00:00+00:00,long,43.14,44.572625,1911.2172,TP,0.001161,61.5579,10020.1177,0.008225
2025-06-16 11:00:00+00:00,long,44.327,43.522232,2207.3161,SL,0.006515,-42.2817,9977.836,0.01241
2025-06-16 18:00:00+00:00,long,45.147,44.279477,2229.5116,SL,0.004553,-45.0707,9932.7653,0.016871
2025-06-21 09:00:00+00:00,short,34.271,35.207504,1318.26,SL,0.0039,-37.3416,9895.4237,0.020567
2025-06-21 19:00:00+00:00,short,33.289,31.880697,1484.0009,TP,0.000541,61.2972,9956.7209,0.0145
2025-06-21 20:00:00+00:00,short,31.853,32.636478,1686.128,SL,0.004301,-43.1593,9913.5616,0.018772
2025-06-25 14:00:00+00:00,long,38.861,38.123466,1744.4764,SL,0.00638,-34.8525,9878.7091,0.022222
2025-06-29 07:00:00+00:00,long,37.599,38.375121,4426.7013,TP,0.002133,86.9496,9965.6587,0.013616
2025-06-29 14:00:00+00:00,long,38.471,39.18047,4436.4506,TP,0.002661,77.3791,10043.0378,0.005957
2025-06-30 02:00:00+00:00,long,39.493,40.533193,3028.0084,TP,0.000611,76.7257,10119.7635,0.0
2025-06-30 06:00:00+00:00,long,40.681,40.052582,2802.1163,SL,0.006575,-46.0877,10073.6758,0.004554
2025-07-02 17:00:00+00:00,long,39.648,39.116723,2113.8658,SL,0.005991,-30.4394,10043.2364,0.007562
2025-07-04 02:00:00+00:00,long,40.073,39.483029,2474.5176,SL,0.00565,-38.9054,10004.331,0.011407
2025-07-06 23:00:00+00:00,long,39.968,39.627025,6144.1844,SL,0.007145,-58.5614,9945.7696,0.017193
2025-07-09 12:00:00+00:00,long,38.503,39.539889,2269.3439,TP,0.000255,58.8443,10004.6139,0.011379
2025-07-09 13:00:00+00:00,long,39.505,39.158853,2948.8172,SL,0.003119,-28.7867,9975.8272,0.014223
2025-07-09 19:00:00+00:00,long,39.829,40.722148,2851.4892,TP,0.001758,61.0919,10036.9191,0.008186
2025-07-09 20:00:00+00:00,long,40.692,40.150698,3144.3491,SL,0.004943,-44.9718,9991.9474,0.01263
2025-07-10 10:00:00+00:00,long,41.681,41.124383,2843.6884,SL,0.0045,-40.8189,9951.1284,0.016664
2025-07-10 21:00:00+00:00,long,42.532,43.619354,2660.8296,TP,0.000698,65.3647,10016.4932,0.010205
2025-07-11 04:00:00+00:00,long,43.834,45.058304,2589.0566,TP,0.002659,69.7245,10086.2177,0.003315
2025-07-11 17:00:00+00:00,long,45.182,46.471497,2750.3926,TP,0.001086,75.746,10161.9636,0.0
2025-07-13 20:00:00+00:00,long,48.324,49.281756,3302.007,TP,0.001755,62.142,10224.1057,0.0
2025-07-14 06:00:00+00:00,long,49.661,49.048346,3871.0191,SL,0.005985,-51.6267,10172.479,0.00505
2025-07-15 08:00:00+00:00,long,48.35,47.439632,2210.3155,SL,0.005919,-43.8277,10128.6513,0.009336
2025-07-18 07:00:00+00:00,long,47.145,46.257977,1782.2188,SL,0.003829,-35.3143,10093.337,0.01279
2025-07-20 13:00:00+00:00,long,45.521,46.428092,2897.9197,TP,0.001684,54.8486,10148.1856,0.007426
2025-07-20 14:00:00+00:00,long,46.3,45.803383,2696.9635,SL,0.002893,-31.6248,10116.5608,0.010519
2025-07-27 19:00:00+00:00,long,44.276,43.758895,3821.5566,SL,0.005111,-48.454,10068.1068,0.015258
2025-07-28 07:00:00+00:00,long,44.655,44.150935,3102.6439,SL,0.004493,-38.1253,10029.9816,0.018987
2025-07-28 14:00:00+00:00,long,45.23,44.594266,2640.1894,SL,0.007775,-39.7496,9990.232,0.022875
2025-07-31 13:00:00+00:00,long,44.152,43.635334,2291.0082,SL,0.002836,-29.1004,9961.1316,0.025721
2025-07-31 17:00:00+00:00,long,44.489,43.86266,2210.5126,SL,0.007322,-33.3313,9927.8003,0.028981
2025-08-01 13:00:00+00:00,short,39.918,38.402055,1825.9433,TP,0.002285,67.5169,9995.3173,0.022377
2025-08-01 14:00:00+00:00,short,38.4,39.27611,1626.61,SL,0.005556,-38.7383,9956.5789,0.026166
2025-08-02 08:00:00+00:00,short,37.642,38.571431,1585.9199,SL,0.0046,-40.7444,9915.8345,0.030151
2025-08-02 21:00:00+00:00,short,36.552,37.267758,2183.1812,SL,0.005066,-44.9341,9870.9005,0.034546
2025-08-07 16:00:00+00:00,long,39.559,39.092097,2904.732,SL,0.006881,-37.1884,9833.712,0.038184
2025-08-08 00:00:00+00:00,long,40.012,41.114514,2773.1782,TP,0.000402,73.6406,9907.3526,0.030981
2025-08-08 14:00:00+00:00,long,41.51,41.014016,3164.9792,SL,0.005287,-40.9819,9866.3707,0.034989
2025-08-09 10:00:00+00:00,long,42.65,43.757543,2310.728,TP,8.2e-05,57.6947,9924.0654,0.029346
2025-08-10 07:00:00+00:00,long,43.825,43.216068,2305.9423,SL,0.003558,-34.3462,9889.7193,0.032706
2025-08-11 02:00:00+00:00,long,45.037,46.324774,2483.8038,TP,0.002944,68.5373,9958.2566,0.026002
2025-08-11 11:00:00+00:00,long,46.156,45.603231,2595.2107,SL,0.008893,-33.6757,9924.5808,0.029296
2025-08-12 13:00:00+00:00,long,44.274,43.499962,2061.5817,SL,0.006808,-38.104,9886.4768,0.033023
2025-08-13 00:00:00+00:00,long,45.533,44.679407,1749.7744,SL,0.003378,-34.5523,9851.9246,0.036402
2025-08-13 15:00:00+00:00,long,46.032,45.181052,1447.5728,SL,0.003272,-28.2074,9823.7171,0.039161
2025-08-13 20:00:00+00:00,long,47.848,46.834073,1460.1343,SL,0.003777,-32.4012,9791.3159,0.04233
2025-08-15 14:00:00+00:00,long,48.634,47.332842,1151.18,SL,0.005792,-31.9499,9759.366,0.045455
2025-08-19 13:00:00+00:00,long,43.802,43.222056,2447.9948,SL,0.003436,-34.8598,9724.5062,0.048865
2025-08-22 23:00:00+00:00,long,43.658,45.315083,1582.4098,TP,4.8e-05,58.4795,9782.9857,0.043145
2025-08-24 17:00:00+00:00,long,44.643,45.585088,3614.9163,TP,0.001175,72.6696,9855.6553,0.036037
2025-08-24 19:00:00+00:00,long,45.62,46.751676,2953.0291,TP,0.004854,70.3015,9925.9569,0.029161
2025-08-25 04:00:00+00:00,long,47.033,46.03814,1974.285,SL,0.00521,-43.7351,9882.2217,0.033439
2025-08-26 19:00:00+00:00,long,46.653,48.556212,1529.001,TP,0.001171,60.8467,9943.0684,0.027488
2025-08-27 03:00:00+00:00,long,48.491,50.294397,1659.8522,TP,0.001174,60.0706,10003.139,0.021612
2025-08-27 07:00:00+00:00,long,50.997,49.854123,1865.3586,SL,0.004819,-43.6693,9959.4697,0.025884
2025-08-31 19:00:00+00:00,long,45.16,44.750328,3572.1334,SL,0.003709,-35.977,9923.4927,0.029402
2025-09-01 10:00:00+00:00,long,45.376,44.808936,2935.1203,SL,0.005149,-39.6153,9883.8774,0.033277
2025-09-05 12:00:00+00:00,long,47.07,46.504437,2728.8575,SL,0.004106,-35.517,9848.3604,0.036751
2025-09-07 18:00:00+00:00,long,47.241,46.872831,3932.8925,SL,0.003136,-34.5836,9813.7768,0.040133
2025-09-08 05:00:00+00:00,long,48.42,49.379946,3700.0655,TP,0.00109,69.6553,9883.4321,0.033321
2025-09-08 08:00:00+00:00,long,49.64,50.739875,3223.5041,TP,0.00295,68.1998,9951.6319,0.02665
2025-09-08 11:00:00+00:00,long,51.023,50.372494,3005.9518,SL,0.004162,-41.3297,9910.3022,0.030693
